-0.208481081307  -0.00600725877101
-0.251074214676  0.0221517667181
-0.204392807976  0.111760043386
-0.161924825831  0.171832631096
-0.0939468524467  0.247361395019
0.0590505193776  0.384214258896
0.131304492929  0.445162905177
0.207792749572  0.520941971549
0.280046723124  0.58189061783
0.365066121564  0.643214717784
0.586041466772  0.855596345584
0.734825414042  0.962913520504
0.798569104334  1.02361186434
0.875078219515  1.08468566184
0.92180134329  1.14488340078
0.964248466898  1.21966125735
0.993909307079  1.30876892912
1.01082558091  1.38279587835
1.01024154186  1.79454340662
