0  0.0
0.000728476821192  -0.00103399886753
0.0012582781457  0.0429848100643
0.00158940397351  0.0983776065388
0.00211920529801  0.231615746326
0.00264900662252  0.376006302469
0.00311258278146  0.531623132032
0.00337748344371  0.665156700066
0.0035761589404  0.798764125163
0.00364238410596  0.943671680741
0.00364238410596  1.05519584431
0.00350993377483  1.18917255472
0.00324503311258  1.34560181196
0.00291390728477  1.49095250991
0.00238410596026  1.63652477904
0.00185430463576  1.80440188089
0.0012582781457  1.98350525616
0.000794701986755  2.14015608459
0.000264900662252  2.3191856028
0.000132450331126  2.41970506413
6.62251655629e-05  2.55360791748
0  2.70981560354
0  3.0
