0.0  0.0
0.0740740740741  0.0221402214022
0.0925925925926  0.0332103321033
0.107407407407  0.0442804428044
0.111851851852  0.0664206642066
0.11037037037  0.09963099631
0.106666666667  0.121771217712
0.101481481481  0.188191881919
0.0985185185185  0.265682656827
0.0992592592593  0.332103321033
0.100740740741  0.453874538745
0.102962962963  0.575645756458
0.103703703704  0.741697416974
0.104444444444  0.89667896679
0.105185185185  1.0295202952
0.102222222222  1.19557195572
0.0992592592593  1.37269372694
0.0940740740741  1.50553505535
0.0837037037037  1.69372693727
0.0740740740741  1.83763837638
0.0637037037037  1.9704797048
0.0511111111111  2.10332103321
0.04  2.23616236162
0.0296296296296  2.38007380074
0.0214814814815  2.59040590406
0.0177777777778  2.81180811808
0.0148148148148  3.0
